c,NDVI,NDBI,dw,y
2.2166274001062902,-2.2942627843244736,1.0339360607438266,-0.320907918416232,0.8089411116662575
1.8774915181378447,-2.108765543620734,0.31175809682514455,-0.15525136628362135,0.8406713653143925
2.216473664541695,-2.0318710285030193,1.5775791513522108,-0.194141434458583,0.8072986676749707
2.0254720558593817,-2.032762511450187,0.8717456467713873,-0.14661463625203375,0.8260726955256246
1.9763776484046502,-2.4384780792591982,-0.07273073345231751,-0.29624625934118143,0.843444931884477
