c,NDVI,NDBI,dw,y
3.904153216858276,-3.9171045310157524,2.094418910277909,-0.8502892834476228,0.6955571400034017
3.7581445784921925,-4.623326514219684,-0.3240472865093551,-1.0598202291773333,0.7179351068322433
3.767088560800971,-4.051425351461376,1.273258532102716,-0.7452735024174473,0.7084166895863575
4.300220956872749,-4.590175238322104,1.7243451689056428,-1.1248551586778035,0.6693966055054545
3.956849910299411,-4.518280869679643,1.18658648931779,-1.0725026183271211,0.7088269103793579
