,NDBI1
0,-0.2566247582435608
1,-0.2566247582435608
2,-0.2478724718093872
3,-0.23434694111347198
4,-0.23434694111347198
5,-0.24551592767238617
6,-0.24551592767238617
7,-0.2534917891025543
8,-0.2610594928264618
9,-0.2610594928264618
10,-0.2767156958580017
11,-0.2767156958580017
12,-0.280263751745224
13,-0.27982375025749207
14,-0.27982375025749207
15,-0.29379621148109436
16,-0.29379621148109436
17,-0.3045392334461212
18,-0.2977486848831177
19,-0.2977486848831177
20,-0.29829686880111694
21,-0.29829686880111694
22,-0.3025839328765869
23,-0.3041704297065735
24,-0.3041704297065735
25,-0.29710620641708374
26,-0.29710620641708374
27,-0.294750839471817
28,-0.2920377850532532
29,-0.2920377850532532
30,-0.21926826238632202
31,-0.21926826238632202
32,-0.16750609874725342
33,-0.2038973718881607
34,-0.2038973718881607
35,-0.2671886682510376
36,-0.2671886682510376
37,-0.2912188470363617
38,-0.28554773330688477
39,-0.28554773330688477
40,-0.29022088646888733
41,-0.29022088646888733
42,-0.2877975106239319
43,-0.2877975106239319
44,-0.28733229637145996
45,-0.286358118057251
46,-0.286358118057251
47,-0.2670458257198334
48,-0.2670458257198334
49,-0.2614103853702545
50,-0.26029935479164124
51,-0.26029935479164124
52,-0.2751755714416504
53,-0.2751755714416504
54,-0.27096596360206604
55,-0.27138960361480713
56,-0.27138960361480713
57,-0.2696419954299927
58,-0.2696419954299927
59,-0.2682477533817291
60,-0.27249130606651306
61,-0.27249130606651306
62,-0.26729583740234375
63,-0.26729583740234375
64,-0.25783661007881165
65,-0.25701236724853516
66,-0.25701236724853516
67,-0.26331794261932373
68,-0.26331794261932373
69,-0.2680012583732605
70,-0.2892742156982422
71,-0.2892742156982422
72,-0.2927967607975006
73,-0.2927967607975006
74,-0.2898326814174652
75,-0.2657001316547394
76,-0.2537063956260681
77,-0.25316569209098816
78,-0.25316569209098816
79,-0.27870988845825195
80,-0.27870988845825195
81,-0.2764323353767395
82,-0.264169842004776
83,-0.264169842004776
84,-0.25882962346076965
85,-0.25882962346076965
86,-0.2364753782749176
87,-0.21283948421478271
88,-0.21283948421478271
89,-0.25130322575569153
90,-0.25130322575569153
91,-0.2751481831073761
92,-0.30439141392707825
93,-0.30439141392707825
94,-0.31362882256507874
95,-0.31362882256507874
96,-0.3017420470714569
97,-0.3011837899684906
98,-0.3011837899684906
99,-0.30747583508491516
100,-0.30747583508491516
101,-0.30115875601768494
102,-0.27503225207328796
103,-0.27503225207328796
