,NDBI1
0,0.08306632190942764
1,0.0782206803560257
2,0.05406607314944267
3,0.055431392043828964
4,0.05536841228604317
5,0.06172208860516548
6,0.06448683142662048
7,0.07053995877504349
8,0.08705300092697144
9,0.0880403220653534
10,0.08932967483997345
11,0.07652255147695541
12,0.07652255147695541
13,0.05073504149913788
14,0.04993532598018646
15,0.06132078915834427
16,0.05481232702732086
17,0.04625962674617767
18,0.028600772842764854
19,0.03091493435204029
20,0.03638897463679314
21,0.05004484951496124
22,0.06359408050775528
23,0.047468528151512146
24,0.01929948292672634
25,0.032342199236154556
26,0.047694601118564606
27,0.05874274671077728
28,0.05865109711885452
29,0.06281036883592606
30,0.06634601205587387
31,0.0518370196223259
32,0.06925972551107407
33,0.07051780819892883
34,0.07051780819892883
35,0.05101430043578148
36,0.040244314819574356
37,0.0203575249761343
38,0.024180257692933083
39,0.014480097219347954
40,0.02406298741698265
41,0.031723152846097946
42,0.041836611926555634
43,0.03777986764907837
44,0.04019588604569435
45,0.04415661469101906
46,0.045767445117235184
47,0.04212241992354393
48,0.02352287620306015
49,0.04167800396680832
50,0.0455702468752861
51,0.04122219234704971
52,0.044909995049238205
53,0.056945182383060455
54,0.06092176213860512
55,0.05616374686360359
56,0.05616374686360359
57,0.05428637936711311
58,0.0645287036895752
59,0.062055803835392
60,0.061600539833307266
61,0.07326561212539673
62,0.057787906378507614
63,0.057787906378507614
64,0.0523509755730629
65,0.06367774307727814
66,0.06920111924409866
67,0.06588133424520493
68,0.0633639544248581
69,0.06818501651287079
70,0.07391174882650375
71,0.07183428853750229
72,0.05792528763413429
73,0.03569049388170242
74,0.04813429340720177
75,0.06458479911088943
76,0.06753511726856232
77,0.05951625108718872
78,0.04418008401989937
79,0.04837759584188461
80,0.04446651041507721
81,0.060144755989313126
82,0.05745406076312065
83,0.030584564432501793
84,0.011533434502780437
85,0.011533434502780437
86,0.025346918031573296
87,0.05140288174152374
88,0.06509415060281754
89,0.07213190197944641
90,0.07765091210603714
91,0.08244000375270844
92,0.07892170548439026
93,0.07443119585514069
94,0.05178914591670036
95,0.048141587525606155
96,0.045292969793081284
97,0.052201878279447556
98,0.04578535631299019
99,0.03281133994460106
100,0.03530236706137657
101,0.031874485313892365
102,0.02574554644525051
103,0.030999425798654556
104,0.03907179459929466
105,0.03564399108290672
106,0.04009031131863594
107,0.04009031131863594
108,0.04040805995464325
109,0.043938279151916504
110,0.04437502473592758
111,0.041507769376039505
112,0.048139218240976334
113,0.05292198434472084
114,0.060459308326244354
115,0.06397315114736557
116,0.06101316958665848
117,0.06068165600299835
118,0.06839001923799515
119,0.06390734761953354
120,0.037128910422325134
121,0.04477423056960106
122,0.043133869767189026
123,0.03387537971138954
124,0.05045056715607643
125,0.07736711949110031
126,0.06982391327619553
127,0.05255208536982536
128,0.07048644870519638
129,0.07278907299041748
130,0.0772031843662262
131,0.07610278576612473
132,0.05465720221400261
133,0.038605641573667526
134,0.06708692759275436
135,0.07695382088422775
136,0.07695382088422775
137,0.07607273012399673
138,0.0681244507431984
139,0.0612315908074379
140,0.05808074772357941
141,0.0567118301987648
142,0.05327117070555687
143,0.03907826915383339
144,0.026964575052261353
145,0.012514057569205761
146,0.00303078000433743
147,-0.004385699983686209
148,0.007469960022717714
149,0.022235943004488945
150,0.03898732364177704
151,0.058385226875543594
152,0.0548674538731575
153,0.06660521030426025
154,0.063319630920887
155,0.055312156677246094
156,0.05701998993754387
157,0.05443340912461281
158,0.05443340912461281
159,0.049132224172353745
160,0.05896821618080139
161,0.05268608033657074
162,0.04951309412717819
163,0.04968331754207611
164,0.04868871346116066
165,0.05872153118252754
166,0.06370153278112411
167,0.060762062668800354
168,0.05600510165095329
169,0.053279608488082886
170,0.05251367390155792
171,0.06079410761594772
172,0.05805317685008049
173,0.0448039174079895
174,0.04414255544543266
175,0.05241129547357559
176,0.05412808805704117
177,0.05824596434831619
178,0.06828112155199051
179,0.06058592349290848
180,0.007535621058195829
181,-0.009977320209145546
182,0.000682260375469923
183,0.005116544663906097
184,0.03141666576266289
185,0.037172138690948486
186,0.028906801715493202
187,0.024084679782390594
188,0.024084679782390594
189,0.051502056419849396
190,0.0563279427587986
191,0.07335012406110764
192,0.08209919929504395
193,0.05000556260347366
194,0.03683992475271225
195,0.05611448362469673
196,0.06953281164169312
197,0.06495663523674011
198,0.03349482640624046
199,0.04142112657427788
200,0.0440136082470417
201,0.055442627519369125
202,0.03600992634892464
203,0.0024231234565377235
204,0.00206363876350224
205,0.0017237589927390218
206,0.024573203176259995
207,0.024553898721933365
208,0.0165259912610054
209,0.0165259912610054
210,0.02484521083533764
211,0.040837403386831284
212,0.036282818764448166
213,0.04326532408595085
214,0.06137324124574661
215,0.05089925229549408
216,0.0341169536113739
217,0.03195945546030998
218,0.04547354206442833
219,0.06427741050720215
220,0.07336575537919998
221,0.05612047016620636
222,0.0561370775103569
223,0.0747784748673439
224,0.07525321841239929
225,0.055909451097249985
226,0.04825211688876152
227,0.050688501447439194
228,0.04569224268198013
229,0.04873158782720566
230,0.06336794793605804
231,0.06336794793605804
232,0.07393144071102142
233,0.06851904839277267
234,0.05326993763446808
235,0.057359740138053894
236,0.06682730466127396
237,0.07372947037220001
238,0.07764504104852676
239,0.06275694817304611
240,0.019720805808901787
241,0.03830452635884285
242,0.03785095363855362
243,0.03564890846610069
244,0.010798711329698563
245,0.014932936988770962
246,0.02077643573284149
247,0.04729941487312317
248,0.05177505314350128
249,0.042959064245224
250,0.00938334409147501
251,0.020790914073586464
252,0.055636215955019
253,0.05411156266927719
254,0.06548885256052017
255,0.07212953269481659
256,0.06475082784891129
257,0.05392971262335777
258,0.034182313829660416
259,0.03797620162367821
260,0.03735901787877083
261,0.03735901787877083
262,0.035782650113105774
263,0.0155972670763731
264,0.0036995182745158672
265,0.005014888476580381
266,0.026471033692359924
267,0.037930555641651154
268,0.04251182824373245
269,0.04094896465539932
270,0.05169396474957466
271,0.03792531043291092
272,0.01850735954940319
273,0.04624062776565552
274,0.056472282856702805
275,0.04053936526179314
276,0.0006260093650780618
277,-0.00204356387257576
278,0.038737814873456955
279,0.05700686201453209
280,0.062216803431510925
281,0.046045418828725815
282,0.046045418828725815
283,0.0601474791765213
284,0.07480829954147339
285,0.06618326902389526
286,0.06528259068727493
287,0.04783286526799202
288,0.036604199558496475
289,0.03479495272040367
290,0.05656631663441658
291,0.05551089718937874
292,0.05515550449490547
293,0.05896906554698944
294,0.06111746281385422
295,0.06563834100961685
296,0.07872603088617325
297,0.08026094734668732
298,0.06714621186256409
299,0.021845238283276558
300,0.03888530284166336
301,0.050386153161525726
302,0.04162291809916496
303,0.026376422494649887
304,0.03557388857007027
305,0.05333712697029114
306,0.05852632597088814
307,0.06455471366643906
308,0.06505641341209412
309,0.06956877559423447
310,0.040365636348724365
311,0.00861549936234951
312,0.00861549936234951
313,0.023825937882065773
314,0.031658563762903214
315,0.04993228614330292
316,0.04773325100541115
317,0.04132450371980667
318,0.03244984149932861
319,0.039985839277505875
320,0.049835603684186935
321,0.05327455699443817
322,0.028052067384123802
323,0.019130107015371323
324,0.015881340950727463
325,0.01689303293824196
326,0.02813524380326271
327,0.03853950649499893
328,0.04236343502998352
329,0.057888954877853394
330,0.05525666102766991
331,0.04189412295818329
332,0.047370173037052155
333,0.047370173037052155
334,0.054025858640670776
335,0.04429993778467178
336,0.019150007516145706
337,0.004137822426855564
338,0.012386174872517586
339,0.028435200452804565
340,0.04106983169913292
341,0.03579467162489891
342,0.03744541481137276
343,0.05248346924781799
344,0.043423186987638474
345,0.05945011228322983
346,0.058225229382514954
347,0.0348174124956131
348,0.024531535804271698
349,0.04310254380106926
350,0.05188509076833725
351,0.03328951448202133
352,0.03820320591330528
353,0.046424832195043564
354,0.05262760818004608
355,0.05262760818004608
356,0.06475609540939331
357,0.07626055926084518
358,0.06296779960393906
359,0.039773356169462204
360,0.045855551958084106
361,0.04210440814495087
362,0.029312336817383766
363,0.029312336817383766
364,0.028895867988467216
365,0.04027586057782173
366,0.05628158152103424
367,0.06519433856010437
368,0.05930401384830475
369,0.05925505608320236
370,0.0680418536067009
371,0.05794011056423187
372,0.035751912742853165
373,-0.002202199539169669
374,-0.021755119785666466
375,-0.003056526416912675
376,0.016468677669763565
377,0.00600488530471921
378,0.01580144464969635
379,0.044381577521562576
380,0.040669456124305725
381,0.03754205256700516
382,0.026695365086197853
383,0.023858599364757538
384,0.023943305015563965
385,0.023943305015563965
386,0.02602093480527401
387,0.036695726215839386
388,0.05325904116034508
389,0.048226725310087204
390,0.05179275572299957
391,0.0580800361931324
392,0.05117734521627426
393,0.05487803742289543
394,0.04094485193490982
395,0.04942554607987404
396,0.048831693828105927
397,0.04309297353029251
398,0.0479140430688858
399,0.03685927763581276
400,0.02437710389494896
401,0.030425885692238808
402,0.032126717269420624
403,0.03759185969829559
404,0.04092875123023987
405,0.0603901706635952
406,0.0603901706635952
407,0.05105588212609291
408,0.02217705361545086
409,0.029425879940390587
410,0.05035204812884331
411,0.05015003681182861
412,0.033060792833566666
413,0.03768984600901604
414,0.04615771025419235
415,0.05800970271229744
416,0.07183176279067993
417,0.062850721180439
