,NDBI1
0,-0.04912536218762398
1,-0.05024826154112816
2,-0.049930036067962646
3,-0.049887146800756454
4,-0.05085690692067146
5,-0.0578787624835968
6,-0.06130713224411011
7,-0.0609445795416832
8,-0.06383563578128815
9,-0.06613179296255112
10,-0.06807077676057816
11,-0.0696171447634697
12,-0.0686890035867691
13,-0.06556624174118042
14,-0.07060963660478592
15,-0.07504381239414215
16,-0.07756616175174713
17,-0.08085426688194275
18,-0.08293122798204422
19,-0.08521629869937897
20,-0.08901344239711761
21,-0.08776990324258804
22,-0.08464545756578445
23,-0.08534446358680725
24,-0.08481425046920776
25,-0.08237574994564056
26,-0.09088167548179626
27,-0.10170625895261765
28,-0.12258024513721466
29,-0.1443902850151062
30,-0.15277408063411713
31,-0.14757993817329407
32,-0.1536891609430313
33,-0.16093167662620544
34,-0.15971602499485016
35,-0.15390701591968536
36,-0.1689624786376953
37,-0.17103008925914764
38,-0.17414337396621704
39,-0.18834823369979858
40,-0.19958873093128204
41,-0.1887931078672409
42,-0.14967775344848633
43,-0.10961587727069855
44,-0.08391773700714111
45,-0.0779375284910202
46,-0.0900191068649292
47,-0.09254337847232819
48,-0.10167387872934341
49,-0.10595502704381943
50,-0.1011439636349678
51,-0.08523385226726532
52,-0.08033953607082367
53,-0.08305375277996063
54,-0.08786143362522125
55,-0.09107297658920288
56,-0.09405286610126495
57,-0.10073871910572052
58,-0.11177282780408859
59,-0.11423264443874359
60,-0.10750894993543625
61,-0.1194065734744072
62,-0.13690558075904846
63,-0.04867133870720863
64,-0.050939980894327164
65,-0.05697963014245033
66,-0.05525258928537369
67,-0.05916048213839531
68,-0.06515185534954071
69,-0.067227303981781
70,-0.06645221263170242
71,-0.06607761234045029
72,-0.06805434077978134
73,-0.07015638798475266
74,-0.0697096511721611
75,-0.068984754383564
76,-0.06794843077659607
77,-0.06922563910484314
78,-0.07255376130342484
79,-0.07478675991296768
80,-0.07423516362905502
81,-0.07854480296373367
82,-0.08218136429786682
83,-0.08319111168384552
84,-0.08265653997659683
85,-0.08328059315681458
86,-0.08516331762075424
87,-0.08619780838489532
88,-0.08316653221845627
89,-0.08576487749814987
90,-0.09871622920036316
91,-0.11918696016073227
92,-0.12195038050413132
93,-0.1166284903883934
94,-0.12607474625110626
95,-0.134817436337471
96,-0.12949316203594208
97,-0.11617381125688553
98,-0.11770232021808624
99,-0.12810099124908447
100,-0.1355525702238083
101,-0.15424370765686035
102,-0.16532869637012482
103,-0.15576401352882385
104,-0.12357538193464279
105,-0.10146648436784744
106,-0.09285953640937805
107,-0.08503095805644989
108,-0.08547265082597733
109,-0.0867810845375061
110,-0.08843971788883209
111,-0.0953507125377655
112,-0.10843515396118164
113,-0.10921008139848709
114,-0.0965658649802208
115,-0.09085721522569656
116,-0.10009362548589706
117,-0.103467658162117
118,-0.10484809428453445
119,-0.10618086904287338
120,-0.10926297307014465
121,-0.11519354581832886
122,-0.11251077055931091
123,-0.11863208562135696
124,-0.1362520158290863
125,-0.15277199447155
126,-0.05682665854692459
127,-0.06176287308335304
128,-0.06176287308335304
129,-0.061466384679079056
130,-0.06567138433456421
131,-0.0689726173877716
132,-0.07013777643442154
133,-0.07021062076091766
134,-0.06815778464078903
135,-0.06822969764471054
136,-0.07211003452539444
137,-0.0732586458325386
138,-0.07261443138122559
139,-0.07152760028839111
140,-0.07421357184648514
141,-0.07404052466154099
142,-0.07379938662052155
143,-0.0746893361210823
144,-0.07663397490978241
145,-0.07807808369398117
146,-0.07844362407922745
147,-0.08381398767232895
148,-0.08689253777265549
149,-0.08583425730466843
150,-0.07773368805646896
151,-0.07612579315900803
152,-0.07891307771205902
153,-0.0903945341706276
154,-0.11003700643777847
155,-0.10057783871889114
156,-0.09206008166074753
157,-0.08739212900400162
158,-0.10099256783723831
159,-0.10279407352209091
160,-0.09790679067373276
161,-0.10384022444486618
162,-0.11153987050056458
163,-0.1042344868183136
164,-0.1003994345664978
165,-0.09524941444396973
166,-0.09977951645851135
167,-0.0911102443933487
168,-0.09041043370962143
169,-0.09509813040494919
170,-0.09360747039318085
171,-0.09354684501886368
172,-0.09334060549736023
173,-0.08549661934375763
174,-0.0846424475312233
175,-0.09845545142889023
176,-0.10862196981906891
177,-0.10379733145236969
178,-0.10069871693849564
179,-0.11199290305376053
180,-0.11744076758623123
181,-0.12056989967823029
182,-0.12619024515151978
183,-0.12399154901504517
184,-0.11987098306417465
185,-0.12210332602262497
186,-0.1282084584236145
187,-0.14599110186100006
188,-0.15771378576755524
189,-0.05995617434382439
190,-0.06163270026445389
191,-0.06174751743674278
192,-0.0655648335814476
193,-0.07290081679821014
194,-0.07290081679821014
195,-0.07232148945331573
196,-0.07101673632860184
197,-0.0686006024479866
198,-0.06831736117601395
199,-0.06974629312753677
200,-0.06806749850511551
201,-0.07168638706207275
202,-0.07515666633844376
203,-0.0803087130188942
204,-0.07995196431875229
205,-0.07586022466421127
206,-0.0765790194272995
207,-0.07813455164432526
208,-0.08015017956495285
209,-0.07996524125337601
210,-0.08438059687614441
211,-0.08592832088470459
212,-0.0843004509806633
213,-0.07631710171699524
214,-0.0740320086479187
215,-0.07857179641723633
216,-0.08575675636529922
217,-0.09980367869138718
218,-0.09206648170948029
219,-0.07589709758758545
220,-0.0697331428527832
221,-0.08536528795957565
222,-0.08681786060333252
223,-0.08770161122083664
224,-0.0935416892170906
225,-0.10326001793146133
226,-0.09748823195695877
227,-0.08821173012256622
228,-0.09074821323156357
229,-0.09997493028640747
230,-0.09605530649423599
231,-0.09649612009525299
232,-0.09977837651968002
233,-0.09491804987192154
234,-0.09691407531499863
235,-0.09978173673152924
236,-0.08867795765399933
237,-0.08515878021717072
238,-0.09098798036575317
239,-0.1002516821026802
240,-0.10191330313682556
241,-0.10189135372638702
242,-0.1117231622338295
243,-0.11720341444015503
244,-0.11929136514663696
245,-0.1237393170595169
246,-0.12359964102506638
247,-0.11625342071056366
248,-0.11926677078008652
249,-0.13017421960830688
250,-0.14693696796894073
251,-0.14947152137756348
252,-0.05938231945037842
253,-0.05565622076392174
254,-0.056934840977191925
255,-0.06246215105056763
256,-0.07122659683227539
257,-0.0700841024518013
258,-0.07086880505084991
259,-0.07086880505084991
260,-0.07142924517393112
261,-0.07060852646827698
262,-0.0713195651769638
263,-0.07030866295099258
264,-0.07210925221443176
265,-0.07748379558324814
266,-0.07912757992744446
267,-0.08137838542461395
268,-0.07792460173368454
269,-0.07887698709964752
270,-0.07913339138031006
271,-0.08069010078907013
272,-0.08009551465511322
273,-0.08108746260404587
274,-0.08157086372375488
275,-0.08169709146022797
276,-0.0785672515630722
277,-0.08040846139192581
278,-0.08138861507177353
