,NDBI1
0,-0.23000414669513702
1,-0.22764307260513306
2,-0.22423438727855682
3,-0.2093198150396347
4,-0.1943642497062683
5,-0.1916358321905136
6,-0.20756225287914276
7,-0.25703006982803345
8,-0.28323420882225037
9,-0.2945340573787689
10,-0.2927646338939667
11,-0.24340011179447174
12,-0.22038912773132324
13,-0.20315594971179962
14,-0.19516529142856598
15,-0.1939680576324463
16,-0.18987634778022766
17,-0.18955425918102264
18,-0.19256962835788727
19,-0.18968340754508972
20,-0.187673881649971
21,-0.21077223122119904
22,-0.22135363519191742
23,-0.21949641406536102
24,-0.2072119116783142
25,-0.2186063528060913
26,-0.24472886323928833
27,-0.24487952888011932
28,-0.22710256278514862
29,-0.22256910800933838
30,-0.2215941995382309
31,-0.22764641046524048
32,-0.2413860410451889
33,-0.2549666464328766
34,-0.27321627736091614
35,-0.2839232385158539
36,-0.28293412923812866
37,-0.23621556162834167
38,-0.23530422151088715
39,-0.2623169720172882
40,-0.2703196704387665
41,-0.25369468331336975
42,-0.2544996440410614
43,-0.2628336250782013
44,-0.2704859972000122
45,-0.27347666025161743
46,-0.27258357405662537
47,-0.2590858042240143
48,-0.2518932521343231
49,-0.24970608949661255
50,-0.24826525151729584
51,-0.22935578227043152
52,-0.21780329942703247
53,-0.2229776382446289
54,-0.23399440944194794
55,-0.26398834586143494
56,-0.2660287916660309
57,-0.26041004061698914
58,-0.22931551933288574
59,-0.19495539367198944
60,-0.2074529379606247
61,-0.22729626297950745
62,-0.24050773680210114
63,-0.22340331971645355
64,-0.22408875823020935
65,-0.22953076660633087
66,-0.2259400635957718
67,-0.22608405351638794
68,-0.23024135828018188
69,-0.2354103922843933
70,-0.21033975481987
71,-0.22165371477603912
72,-0.22382523119449615
73,-0.21088890731334686
74,-0.20796813070774078
75,-0.2146192342042923
76,-0.23053747415542603
77,-0.2627951204776764
78,-0.2873851954936981
79,-0.28714656829833984
80,-0.28189897537231445
81,-0.24978597462177277
82,-0.21298152208328247
83,-0.21001309156417847
84,-0.2115524411201477
85,-0.20424681901931763
86,-0.20832835137844086
87,-0.21859429776668549
88,-0.22079084813594818
89,-0.21048356592655182
90,-0.20550744235515594
91,-0.2119201272726059
92,-0.22247950732707977
93,-0.2445192039012909
94,-0.24829286336898804
95,-0.24575845897197723
96,-0.2526063323020935
97,-0.21958960592746735
