,NDBI1
0,-0.21693213284015656
1,-0.22059589624404907
2,-0.2140617072582245
3,-0.2079961746931076
4,-0.20792773365974426
5,-0.20568089187145233
6,-0.2056606411933899
7,-0.20447856187820435
8,-0.20261158049106598
9,-0.19633735716342926
10,-0.1943596601486206
11,-0.19486211240291595
12,-0.19361960887908936
13,-0.19371019303798676
14,-0.19630113244056702
15,-0.21098697185516357
16,-0.22938533127307892
17,-0.23710918426513672
18,-0.23992696404457092
19,-0.24948473274707794
20,-0.2499799132347107
21,-0.23716723918914795
22,-0.21232518553733826
23,-0.16892056167125702
24,-0.18935325741767883
25,-0.2094229906797409
26,-0.2356797605752945
27,-0.22929874062538147
28,-0.21322447061538696
29,-0.20476512610912323
30,-0.197792187333107
31,-0.19758890569210052
32,-0.19111771881580353
33,-0.19111771881580353
34,-0.17816725373268127
35,-0.1698230355978012
36,-0.17955605685710907
37,-0.19226212799549103
38,-0.19221200048923492
39,-0.20923663675785065
40,-0.21981507539749146
41,-0.2260899394750595
42,-0.21018967032432556
43,-0.20748481154441833
44,-0.20997071266174316
45,-0.21506235003471375
46,-0.2100193202495575
47,-0.2178880274295807
48,-0.2261776477098465
49,-0.23226691782474518
50,-0.21949049830436707
51,-0.21438269317150116
52,-0.21831579506397247
53,-0.21801917254924774
54,-0.2122037559747696
55,-0.20035822689533234
56,-0.17767833173274994
57,-0.17489826679229736
58,-0.1466849148273468
59,-0.12166369706392288
60,-0.1246897280216217
61,-0.15297596156597137
62,-0.16947144269943237
63,-0.1785590946674347
64,-0.2004602551460266
65,-0.20234151184558868
66,-0.21186760067939758
67,-0.21076415479183197
68,-0.20153386890888214
69,-0.22019445896148682
70,-0.21738635003566742
71,-0.2081211656332016
72,-0.20130859315395355
73,-0.2059292197227478
74,-0.20460335910320282
75,-0.20959977805614471
76,-0.2078576385974884
77,-0.20286518335342407
78,-0.20095369219779968
79,-0.19845931231975555
80,-0.19724123179912567
81,-0.20218032598495483
82,-0.20032624900341034
83,-0.20467063784599304
84,-0.21987220644950867
85,-0.21876093745231628
86,-0.20853424072265625
87,-0.21048881113529205
88,-0.2244488149881363
89,-0.245584636926651
90,-0.251816987991333
91,-0.23186878859996796
92,-0.21028593182563782
93,-0.21394139528274536
94,-0.22617748379707336
95,-0.23285232484340668
96,-0.2250065952539444
97,-0.20910653471946716
98,-0.21015353500843048
99,-0.20282495021820068
100,-0.19674640893936157
101,-0.19504837691783905
102,-0.194937601685524
103,-0.18699122965335846
104,-0.1953182965517044
105,-0.2060423344373703
106,-0.19117538630962372
107,-0.19337937235832214
108,-0.2279396951198578
109,-0.23521117866039276
110,-0.23877154290676117
111,-0.23215700685977936
112,-0.22648994624614716
113,-0.22361460328102112
114,-0.2103995382785797
115,-0.21932299435138702
116,-0.22972536087036133
117,-0.22450019419193268
118,-0.21511921286582947
119,-0.2175607830286026
120,-0.22505152225494385
121,-0.21389496326446533
122,-0.20049433410167694
123,-0.19217529892921448
124,-0.17253364622592926
125,-0.14392313361167908
126,-0.12471634894609451
127,-0.12500010430812836
128,-0.12500010430812836
129,-0.14460764825344086
130,-0.18039609491825104
131,-0.19607511162757874
132,-0.18945157527923584
133,-0.18829499185085297
134,-0.1973913609981537
135,-0.20393499732017517
136,-0.21219179034233093
137,-0.2214823067188263
138,-0.2140713781118393
139,-0.21126864850521088
140,-0.21049818396568298
141,-0.20594485104084015
142,-0.20318619906902313
143,-0.20412392914295197
144,-0.22103722393512726
145,-0.220364511013031
146,-0.21527452766895294
147,-0.2107551395893097
148,-0.21359527111053467
149,-0.21342718601226807
150,-0.21528196334838867
151,-0.22135192155838013
152,-0.2211114913225174
153,-0.21895498037338257
154,-0.21602265536785126
155,-0.2110441029071808
156,-0.2009488195180893
157,-0.2061677724123001
158,-0.23043647408485413
159,-0.24522359669208527
160,-0.226700559258461
161,-0.20208922028541565
162,-0.2015514224767685
163,-0.2129785269498825
164,-0.20330950617790222
165,-0.19963650405406952
166,-0.1947525590658188
167,-0.1993134319782257
168,-0.2028147429227829
169,-0.19926495850086212
170,-0.19833798706531525
171,-0.1934691220521927
172,-0.17943686246871948
173,-0.19055607914924622
174,-0.20499706268310547
175,-0.19817493855953217
176,-0.20082144439220428
177,-0.22057323157787323
178,-0.2228061705827713
179,-0.22230808436870575
180,-0.21355941891670227
181,-0.2119784653186798
182,-0.21919625997543335
183,-0.2183469980955124
184,-0.21827919781208038
185,-0.22250887751579285
186,-0.21612857282161713
187,-0.2030068188905716
188,-0.20978161692619324
189,-0.21835780143737793
190,-0.2143683135509491
191,-0.20713968575000763
192,-0.19342829287052155
193,-0.16820591688156128
194,-0.14527350664138794
195,-0.12943845987319946
196,-0.15353772044181824
197,-0.190799281001091
