,NDBI1
0,-0.26081347465515137
1,-0.2505578398704529
2,-0.22937579452991486
3,-0.22937579452991486
4,-0.21548928320407867
5,-0.1824636161327362
6,-0.17444559931755066
7,-0.17444559931755066
8,-0.18998096883296967
9,-0.19998735189437866
10,-0.2380559742450714
11,-0.2380559742450714
12,-0.2263416349887848
13,-0.1951884776353836
14,-0.2055683583021164
15,-0.2055683583021164
16,-0.2545565664768219
17,-0.27272629737854004
18,-0.23164939880371094
19,-0.23164939880371094
20,-0.24909324944019318
21,-0.2421659678220749
22,-0.24267810583114624
23,-0.24267810583114624
24,-0.20925170183181763
25,-0.2108001410961151
26,-0.2659311890602112
27,-0.2659311890602112
28,-0.2739065885543823
29,-0.2812720537185669
30,-0.2915189862251282
31,-0.2915189862251282
32,-0.2719757556915283
33,-0.24369598925113678
34,-0.2455616593360901
35,-0.2455616593360901
36,-0.25504106283187866
37,-0.22203463315963745
38,-0.16960597038269043
39,-0.16960597038269043
40,-0.22195148468017578
41,-0.2503085136413574
42,-0.22783741354942322
43,-0.22783741354942322
44,-0.22762875258922577
45,-0.23311731219291687
46,-0.23311731219291687
47,-0.22923846542835236
48,-0.23698532581329346
49,-0.24108701944351196
50,-0.24108701944351196
51,-0.2391069531440735
52,-0.24326014518737793
53,-0.2533954083919525
54,-0.2533954083919525
55,-0.25361815094947815
56,-0.25139087438583374
57,-0.2470245212316513
58,-0.2470245212316513
59,-0.2505546808242798
60,-0.2507944107055664
61,-0.24229320883750916
62,-0.24229320883750916
63,-0.24271811544895172
64,-0.2319490909576416
65,-0.23390045762062073
66,-0.23390045762062073
67,-0.22792047262191772
68,-0.22782298922538757
69,-0.23270101845264435
70,-0.23270101845264435
71,-0.22072631120681763
72,-0.21794064342975616
73,-0.21916288137435913
74,-0.21916288137435913
75,-0.2246602326631546
76,-0.22099104523658752
77,-0.220343217253685
78,-0.220343217253685
79,-0.22564472258090973
80,-0.22511011362075806
81,-0.21671807765960693
82,-0.21671807765960693
83,-0.21832238137722015
84,-0.22003193199634552
85,-0.252577006816864
86,-0.252577006816864
87,-0.27096235752105713
88,-0.23076751828193665
89,-0.2188255339860916
90,-0.2188255339860916
91,-0.21585850417613983
92,-0.21851831674575806
93,-0.23526912927627563
94,-0.23526912927627563
95,-0.22053615748882294
96,-0.20449651777744293
97,-0.2128252387046814
98,-0.2128252387046814
99,-0.20432929694652557
100,-0.2014964520931244
101,-0.2111513316631317
102,-0.2111513316631317
103,-0.2137116938829422
104,-0.20980685949325562
105,-0.20337942242622375
106,-0.20337942242622375
107,-0.2103847712278366
108,-0.21771366894245148
109,-0.22026611864566803
110,-0.22026611864566803
111,-0.21553221344947815
112,-0.23301173746585846
113,-0.21171388030052185
114,-0.21171388030052185
115,-0.2144240438938141
116,-0.2258366197347641
117,-0.23799772560596466
118,-0.23799772560596466
119,-0.27078959345817566
