,NDBI1
0,-0.06193399056792259
1,-0.05959732457995415
2,-0.05644013360142708
3,-0.04796638712286949
4,-0.06128543242812157
5,-0.06428109109401703
6,-0.05144672468304634
7,-0.0579243078827858
8,-0.05283385515213013
9,-0.049008410423994064
10,-0.04855048283934593
11,-0.04906336963176727
12,-0.02640315145254135
13,-0.04081501439213753
14,-0.058676280081272125
15,-0.047720350325107574
16,-0.04723314195871353
17,-0.041954267770051956
18,-0.0451938770711422
19,-0.04263298586010933
20,-0.0464528426527977
21,-0.05008574575185776
22,-0.038932476192712784
23,-0.0426078699529171
24,-0.033750876784324646
25,-0.033750876784324646
26,-0.03419752046465874
27,-0.032662175595760345
28,-0.016050180420279503
29,-0.006935217883437872
30,-0.020442962646484375
31,-0.01793392188847065
32,-0.01934603415429592
33,-0.01068517379462719
34,-0.015869271010160446
35,-0.038271959871053696
36,-0.0202914047986269
37,-0.03477519005537033
38,-0.02320808358490467
39,-0.020925188437104225
40,-0.01825319044291973
41,-0.03000439703464508
42,-0.02935478836297989
43,-0.04787413030862808
44,-0.04287916421890259
45,-0.06584001332521439
46,-0.06964532285928726
47,-0.0686400756239891
48,-0.05955560877919197
49,-0.060592170804739
50,-0.06116187572479248
51,-0.05951157584786415
52,-0.06489504873752594
53,-0.051159270107746124
54,-0.06643226742744446
55,-0.06378734856843948
56,-0.04713882505893707
57,-0.057316333055496216
58,-0.05617644265294075
59,-0.05213391035795212
60,-0.06956017017364502
61,-0.0567568801343441
62,-0.05329597741365433
63,-0.061985090374946594
64,-0.04588856175541878
65,-0.03505793958902359
66,-0.03786761686205864
67,-0.0537923127412796
68,-0.02776658721268177
69,-0.042413290590047836
70,-0.037505216896533966
71,-0.037505216896533966
72,-0.036842212080955505
73,-0.03547358140349388
74,-0.03180498629808426
75,-0.01517701055854559
76,-0.03447235748171806
77,-0.006177255418151617
78,-0.0009247390553355217
79,-0.020797591656446457
80,-0.023455902934074402
81,-0.01640745997428894
82,-0.027336586266756058
83,-0.03183414787054062
84,-0.03786532208323479
85,-0.019759085029363632
86,-0.031261272728443146
87,-0.026227392256259918
88,-0.044669803231954575
89,-0.04760301858186722
90,-0.04054582864046097
91,-0.04062487185001373
92,-0.03779671713709831
93,-0.04679128900170326
94,-0.053484223783016205
95,-0.0582323893904686
96,-0.06856530159711838
97,-0.05863603577017784
98,-0.06589606404304504
99,-0.0736209973692894
100,-0.07655972242355347
101,-0.07413947582244873
102,-0.07313039898872375
103,-0.044151823967695236
104,-0.03523368388414383
105,-0.06384173035621643
106,-0.04398224875330925
107,-0.0528196282684803
108,-0.04111746698617935
109,-0.0535130500793457
110,-0.06653448939323425
111,-0.05631820112466812
112,-0.037992529571056366
113,-0.06287120282649994
114,-0.049258798360824585
115,-0.034886181354522705
116,-0.051687438040971756
117,-0.051687438040971756
118,-0.045627739280462265
119,-0.0490541085600853
120,-0.03019252046942711
121,-0.036721549928188324
122,-0.03924686461687088
123,-0.03339580446481705
124,-0.024339066818356514
125,-0.03266508877277374
126,-0.03352930769324303
127,-0.02769380621612072
128,-0.05114047974348068
129,-0.03817364200949669
130,-0.025299757719039917
131,-0.026332709938287735
132,-0.04689947888255119
133,-0.0789908692240715
134,-0.11507316678762436
135,-0.06741321086883545
136,-0.0676208883523941
137,-0.049831584095954895
138,-0.0424669049680233
139,-0.03748024255037308
140,-0.0315789096057415
141,-0.03433939069509506
142,-0.036980196833610535
143,-0.03580312058329582
144,-0.03363487869501114
145,-0.037698403000831604
146,-0.046971213072538376
147,-0.04904923588037491
148,-0.06259629130363464
149,-0.06500618159770966
150,-0.0708327367901802
151,-0.05696078762412071
152,-0.06486211717128754
153,-0.07638076692819595
154,-0.06299341470003128
155,-0.06262432038784027
156,-0.06809857487678528
157,-0.050783757120370865
158,-0.06136275455355644
159,-0.040814436972141266
160,-0.054890383034944534
161,-0.058858323842287064
162,-0.045584093779325485
163,-0.045584093779325485
164,-0.05646740272641182
165,-0.03645049035549164
166,-0.03750346228480339
167,-0.03696991503238678
168,-0.03044045902788639
169,-0.021038083359599113
170,-0.026270100846886635
171,-0.03388442471623421
172,-0.03602343052625656
173,-0.034014470875263214
174,-0.036426860839128494
175,-0.040017176419496536
176,-0.034040238708257675
177,-0.04754824563860893
178,-0.08925596624612808
179,-0.1237209215760231
180,-0.1485518515110016
181,-0.14806988835334778
182,-0.13916026055812836
183,-0.1338644176721573
184,-0.11511848866939545
185,-0.09367095679044724
186,-0.07721491903066635
187,-0.07170504331588745
188,-0.060402609407901764
189,-0.053242914378643036
190,-0.0398397371172905
191,-0.03564582020044327
192,-0.036210060119628906
193,-0.030065231025218964
194,-0.0376104898750782
195,-0.05394851788878441
196,-0.04747543856501579
197,-0.06105266138911247
198,-0.06241448223590851
199,-0.06749864667654037
200,-0.06896696239709854
201,-0.07638644427061081
202,-0.08197767287492752
203,-0.058564044535160065
204,-0.06557215005159378
205,-0.06933781504631042
206,-0.056299999356269836
207,-0.05415516719222069
208,-0.04492616280913353
209,-0.04492616280913353
210,-0.04297027364373207
211,-0.05707908794283867
212,-0.04629368707537651
213,-0.032833393663167953
214,-0.024088488891720772
215,-0.02808436006307602
216,-0.03705993667244911
217,-0.03354369476437569
218,-0.02933586947619915
219,-0.015393775887787342
220,-0.003130564233288169
221,-6.674956966890022e-05
222,-0.020034117624163628
223,-0.04426499083638191
224,-0.05047132819890976
225,-0.15693531930446625
226,-0.17413783073425293
227,-0.17440776526927948
228,-0.16458642482757568
229,-0.16757790744304657
230,-0.15491345524787903
231,-0.14483137428760529
232,-0.1378720998764038
233,-0.12936054170131683
234,-0.09696889668703079
235,-0.08559983223676682
236,-0.0865853801369667
237,-0.07853475213050842
238,-0.06425751000642776
239,-0.05202526971697807
240,-0.05005953088402748
241,-0.0397099144756794
242,-0.0358092226088047
243,-0.036226578056812286
244,-0.035718370229005814
245,-0.03042350895702839
246,-0.04428870603442192
247,-0.06227722018957138
248,-0.07607270032167435
249,-0.07852205634117126
250,-0.06558927148580551
251,-0.05104900896549225
252,-0.01725728251039982
253,-0.015495347790420055
254,-0.013260509818792343
255,-0.0221545547246933
256,-0.0221545547246933
257,-0.020965851843357086
258,-0.012882625684142113
259,-0.014303173869848251
260,-0.011101900599896908
261,-0.00997896771878004
262,-0.012150624766945839
263,-0.007278088480234146
264,-0.015248291194438934
265,-0.024288753047585487
266,-0.032708387821912766
267,-0.04195651039481163
268,-0.05937184393405914
269,-0.06708862632513046
270,-0.1570247858762741
271,-0.16262422502040863
272,-0.16233764588832855
273,-0.15908761322498322
274,-0.17555388808250427
275,-0.17680487036705017
276,-0.17937001585960388
277,-0.17157502472400665
278,-0.1623660773038864
279,-0.15116991102695465
280,-0.12677691876888275
281,-0.10375022888183594
282,-0.10771195590496063
283,-0.0987538993358612
284,-0.09898252785205841
285,-0.08286746591329575
286,-0.06069045141339302
287,-0.04628217965364456
288,-0.03800705820322037
289,-0.0351509228348732
290,-0.046141136437654495
291,-0.06600020080804825
292,-0.07238618284463882
293,-0.0750291720032692
294,-0.057576026767492294
295,-0.04722442477941513
296,-0.025995353236794472
297,-0.04211399331688881
298,-0.03564601391553879
299,-0.015084636397659779
300,-0.0035779753234237432
301,0.009892318397760391
302,0.009892318397760391
303,0.014755439013242722
304,0.012711280956864357
305,0.002689089858904481
306,-0.01176135241985321
307,-0.029316412284970284
308,-0.036144912242889404
309,-0.0487891361117363
310,-0.06659997254610062
311,-0.08125850558280945
312,-0.09347222745418549
313,-0.10697559267282486
314,-0.12642468512058258
315,-0.1629224270582199
316,-0.1675959676504135
317,-0.17502795159816742
318,-0.17106489837169647
319,-0.18075218796730042
