,NDBI1
0,-0.12468603253364563
1,-0.11981981992721558
2,-0.10348866879940033
3,-0.1009819433093071
4,-0.10672546178102493
5,-0.10672546178102493
6,-0.10230092704296112
7,-0.10023615509271622
8,-0.10766388475894928
9,-0.11756902188062668
10,-0.11835034936666489
11,-0.10216327756643295
12,-0.10216327756643295
13,-0.1021433100104332
14,-0.10422850400209427
15,-0.09443854540586472
16,-0.08970638364553452
17,-0.09002554416656494
18,-0.09840036183595657
19,-0.09840036183595657
20,-0.09473064541816711
21,-0.09296732395887375
22,-0.07816283404827118
23,-0.07376308739185333
24,-0.09023645520210266
25,-0.09256518632173538
26,-0.09256518632173538
27,-0.08538602292537689
28,-0.07236179709434509
29,-0.07034722715616226
30,-0.05739303678274155
31,-0.06308910995721817
32,-0.08161181956529617
33,-0.08161181956529617
34,-0.09144473820924759
35,-0.10370968282222748
36,-0.11138660460710526
37,-0.1137421503663063
38,-0.1090378537774086
39,-0.1090378537774086
40,-0.10668377578258514
41,-0.10409660637378693
42,-0.10521646589040756
43,-0.1004110798239708
44,-0.0970054566860199
45,-0.0850045308470726
46,-0.0850045308470726
47,-0.05683569237589836
48,-0.10202227532863617
49,-0.10354971885681152
50,-0.09984248876571655
51,-0.10013521462678909
52,-0.10709656029939651
53,-0.10709656029939651
54,-0.10540472716093063
55,-0.10465538501739502
56,-0.09830638766288757
57,-0.09572113305330276
58,-0.09723664820194244
59,-0.1036965548992157
60,-0.1036965548992157
61,-0.1029767319560051
62,-0.08261492848396301
63,-0.07462236285209656
64,-0.07105152308940887
65,-0.07310464233160019
66,-0.07623908668756485
67,-0.07623908668756485
68,-0.07836219668388367
69,-0.0867023840546608
70,-0.09368386119604111
71,-0.09334868937730789
72,-0.09069938212633133
73,-0.08007334917783737
74,-0.08007334917783737
75,-0.08790934085845947
76,-0.09175081551074982
77,-0.08789510279893875
78,-0.08063950389623642
79,-0.07950777560472488
80,-0.08806540817022324
81,-0.08806540817022324
82,-0.09540215879678726
83,-0.10358120501041412
84,-0.0853116363286972
85,-0.07543838024139404
86,-0.07005372643470764
87,-0.0760299563407898
88,-0.0760299563407898
89,-0.08573684841394424
90,-0.10328436642885208
91,-0.10249599069356918
92,-0.08556698262691498
93,-0.08615875244140625
94,-0.0982298031449318
95,-0.0982298031449318
96,-0.08048033714294434
97,-0.07731112837791443
98,-0.07659376412630081
99,-0.08422330766916275
100,-0.08829700946807861
101,-0.08829700946807861
102,-0.09117019921541214
103,-0.09884120523929596
104,-0.09292396903038025
105,-0.09778062999248505
106,-0.11204313486814499
107,-0.11204313486814499
108,-0.10733631253242493
109,-0.10534077882766724
110,-0.10032511502504349
111,-0.09748831391334534
112,-0.10034726560115814
113,-0.10034726560115814
114,-0.11124811321496964
115,-0.11416957527399063
116,-0.11433060467243195
117,-0.10696987062692642
118,-0.11276578158140182
119,-0.10683384537696838
120,-0.10683384537696838
121,-0.10167768597602844
122,-0.09893966466188431
123,-0.09303630143404007
124,-0.09384506195783615
125,-0.10076138377189636
126,-0.09315016865730286
127,-0.09315016865730286
128,-0.08872925490140915
129,-0.0968552976846695
130,-0.09948283433914185
131,-0.10212162137031555
132,-0.09276488423347473
133,-0.07815536111593246
134,-0.07815536111593246
135,-0.06602656096220016
136,-0.05672609433531761
137,-0.05453081056475639
138,-0.058276090770959854
139,-0.07163558155298233
140,-0.0851178765296936
141,-0.0851178765296936
142,-0.09655344486236572
143,-0.09921479225158691
144,-0.09574008733034134
145,-0.09295418113470078
146,-0.07940077036619186
147,-0.0766914114356041
148,-0.0766914114356041
149,-0.0835588127374649
150,-0.09533192217350006
151,-0.09162916988134384
152,-0.07970243692398071
153,-0.07505909353494644
154,-0.08163686841726303
155,-0.08163686841726303
156,-0.08583147823810577
157,-0.07856849581003189
158,-0.08771638572216034
159,-0.10689709335565567
160,-0.11352239549160004
161,-0.10712384432554245
162,-0.10712384432554245
163,-0.10220760852098465
164,-0.09675616025924683
165,-0.08721976727247238
166,-0.10276608169078827
167,-0.09937743842601776
168,-0.09937743842601776
169,-0.08538085967302322
170,-0.08403707295656204
171,-0.07495530694723129
172,-0.06580881029367447
173,-0.06451882421970367
174,-0.07396834343671799
175,-0.07396834343671799
176,-0.09059743583202362
177,-0.08979015797376633
178,-0.08402596414089203
179,-0.06895386427640915
180,-0.07087849080562592
181,-0.08234136551618576
182,-0.08234136551618576
183,-0.09399408102035522
184,-0.09864597022533417
185,-0.09803969413042068
186,-0.09019891172647476
187,-0.08456885814666748
188,-0.08219023048877716
189,-0.08219023048877716
190,-0.07973825186491013
191,-0.06267141550779343
192,-0.07231611013412476
193,-0.07419831305742264
194,-0.08581908792257309
195,-0.0953139141201973
196,-0.0953139141201973
197,-0.10611200332641602
198,-0.10431497544050217
199,-0.09299126267433167
200,-0.10461065173149109
201,-0.09708767384290695
202,-0.07260113209486008
203,-0.07260113209486008
204,-0.07167211920022964
205,-0.08835293352603912
206,-0.09276913851499557
207,-0.09181603044271469
208,-0.09483517706394196
209,-0.09044183790683746
210,-0.09044183790683746
211,-0.08857930451631546
212,-0.07220736145973206
213,-0.09000110626220703
214,-0.10016120225191116
215,-0.10016120225191116
216,-0.10375117510557175
217,-0.08938653767108917
218,-0.08688176423311234
219,-0.1086723580956459
220,-0.1108020767569542
221,-0.10898419469594955
222,-0.10898419469594955
223,-0.10475757718086243
224,-0.10655107349157333
225,-0.12374597787857056
226,-0.12411228567361832
227,-0.13743039965629578
228,-0.12605571746826172
229,-0.12605571746826172
230,-0.11974731087684631
231,-0.09475678950548172
232,-0.09227302670478821
233,-0.09535537660121918
234,-0.09184597432613373
235,-0.09184597432613373
236,-0.08819489926099777
237,-0.09509048610925674
238,-0.08647783100605011
239,-0.07959502935409546
240,-0.07644326239824295
241,-0.06499931961297989
242,-0.06499931961297989
243,-0.057953428477048874
244,-0.058987438678741455
245,-0.06217436492443085
246,-0.06321220844984055
247,-0.071290984749794
248,-0.07837990671396255
249,-0.07837990671396255
250,-0.08501218259334564
251,-0.10131477564573288
252,-0.08460021764039993
253,-0.06585277616977692
254,-0.0741797685623169
255,-0.0872180163860321
256,-0.0872180163860321
257,-0.09873495995998383
258,-0.09691090136766434
259,-0.09678544104099274
260,-0.07908029109239578
261,-0.06968038529157639
262,-0.07560764998197556
263,-0.07560764998197556
