,NDBI1
0,-0.22208468616008759
1,-0.21782687306404114
2,-0.21694710850715637
3,-0.21782498061656952
4,-0.21782498061656952
5,-0.2435029298067093
6,-0.2515595555305481
7,-0.25171148777008057
8,-0.25171148777008057
9,-0.24793553352355957
10,-0.22901077568531036
11,-0.22567111253738403
12,-0.22567111253738403
13,-0.2462400197982788
14,-0.2582132816314697
15,-0.2575210630893707
16,-0.2575210630893707
17,-0.24033887684345245
18,-0.23965930938720703
19,-0.24991923570632935
20,-0.24991923570632935
21,-0.25132620334625244
22,-0.2575716972351074
23,-0.25590455532073975
24,-0.25590455532073975
25,-0.2518000304698944
26,-0.25224027037620544
27,-0.24267877638339996
28,-0.24267877638339996
29,-0.24506475031375885
30,-0.2501415014266968
31,-0.2481555938720703
32,-0.2481555938720703
33,-0.23468375205993652
34,-0.23021724820137024
35,-0.2575191557407379
36,-0.2575191557407379
37,-0.2531906068325043
38,-0.24723665416240692
39,-0.24157583713531494
40,-0.24157583713531494
41,-0.23194776475429535
42,-0.22320663928985596
43,-0.22477690875530243
44,-0.22477690875530243
45,-0.2308807671070099
46,-0.2208811640739441
47,-0.22283832728862762
48,-0.22283832728862762
49,-0.2362145632505417
50,-0.235333651304245
51,-0.22103874385356903
52,-0.22103874385356903
53,-0.22057794034481049
54,-0.23087400197982788
55,-0.22793422639369965
56,-0.24325084686279297
57,-0.23797422647476196
58,-0.21527566015720367
59,-0.21527566015720367
60,-0.22880321741104126
61,-0.2536672055721283
62,-0.2542925179004669
63,-0.2542925179004669
64,-0.24469995498657227
65,-0.2534176707267761
66,-0.25330236554145813
67,-0.25330236554145813
68,-0.2611469030380249
69,-0.25007209181785583
70,-0.2398662120103836
71,-0.2398662120103836
72,-0.23941785097122192
73,-0.26795530319213867
74,-0.2581305503845215
75,-0.2581305503845215
76,-0.24987220764160156
77,-0.2507428228855133
78,-0.2561027705669403
79,-0.2561027705669403
80,-0.2590908408164978
81,-0.2540877163410187
82,-0.2470780462026596
83,-0.2470780462026596
84,-0.2468913197517395
85,-0.24422533810138702
86,-0.24660447239875793
87,-0.24660447239875793
88,-0.2565271258354187
89,-0.2643604576587677
90,-0.2642339766025543
91,-0.2642339766025543
92,-0.24786849319934845
93,-0.2380390465259552
94,-0.22499392926692963
95,-0.22499392926692963
96,-0.20128141343593597
97,-0.21645918488502502
98,-0.23326455056667328
99,-0.23326455056667328
100,-0.2321006804704666
101,-0.21341417729854584
102,-0.20697012543678284
103,-0.22706753015518188
104,-0.22706753015518188
105,-0.2518327832221985
106,-0.2312876433134079
107,-0.21903902292251587
108,-0.21903902292251587
109,-0.23313386738300323
110,-0.22939376533031464
111,-0.23634903132915497
112,-0.23162142932415009
113,-0.21562521159648895
114,-0.21562521159648895
115,-0.2496723085641861
116,-0.2522974908351898
117,-0.2541216313838959
118,-0.2496458739042282
119,-0.2496458739042282
120,-0.23550112545490265
121,-0.247362419962883
122,-0.2573496997356415
123,-0.2573496997356415
124,-0.22122330963611603
125,-0.23597264289855957
126,-0.2458474338054657
127,-0.2458474338054657
128,-0.23961859941482544
129,-0.24219249188899994
130,-0.25014710426330566
131,-0.25014710426330566
132,-0.2588866353034973
133,-0.25307759642601013
134,-0.24902014434337616
135,-0.24902014434337616
136,-0.2456296980381012
137,-0.24387194216251373
138,-0.24250765144824982
139,-0.24250765144824982
140,-0.23822051286697388
141,-0.2566107511520386
142,-0.2698311507701874
143,-0.2698311507701874
144,-0.26522576808929443
145,-0.23914557695388794
146,-0.2219894379377365
147,-0.2219894379377365
148,-0.23709936439990997
149,-0.23219719529151917
150,-0.2058228701353073
151,-0.2058228701353073
152,-0.2013772577047348
153,-0.20634083449840546
154,-0.21480558812618256
155,-0.21480558812618256
156,-0.18608570098876953
157,-0.19514033198356628
158,-0.2299683839082718
159,-0.2299683839082718
160,-0.24876929819583893
161,-0.2503567636013031
162,-0.25672855973243713
163,-0.25672855973243713
164,-0.25068309903144836
165,-0.23775924742221832
166,-0.23775924742221832
167,-0.22233514487743378
168,-0.22416269779205322
169,-0.2572905719280243
170,-0.2572905719280243
171,-0.2504347264766693
172,-0.25264331698417664
173,-0.2485058605670929
174,-0.2485058605670929
175,-0.2348329871892929
176,-0.2431143969297409
177,-0.24006731808185577
178,-0.24006731808185577
179,-0.23628325760364532
180,-0.24475586414337158
181,-0.23124250769615173
182,-0.23124250769615173
183,-0.2333880066871643
184,-0.24904704093933105
185,-0.2527390718460083
186,-0.2527390718460083
187,-0.2444707751274109
188,-0.23977239429950714
189,-0.24835321307182312
190,-0.24835321307182312
191,-0.25456613302230835
192,-0.2582744061946869
193,-0.2474156618118286
194,-0.2474156618118286
195,-0.25340545177459717
196,-0.2575297951698303
197,-0.26742130517959595
198,-0.26742130517959595
199,-0.25401872396469116
200,-0.22663335502147675
201,-0.22987990081310272
202,-0.22987990081310272
203,-0.24198517203330994
204,-0.2257271409034729
205,-0.2173202782869339
206,-0.2173202782869339
207,-0.2078922837972641
208,-0.17352472245693207
209,-0.12698879837989807
210,-0.12698879837989807
211,-0.12968657910823822
212,-0.1906166970729828
213,-0.21871469914913177
214,-0.21871469914913177
215,-0.22491158545017242
216,-0.22150622308254242
217,-0.22060538828372955
218,-0.22060538828372955
219,-0.2521008849143982
220,-0.23776684701442719
221,-0.23776684701442719
222,-0.2375923991203308
223,-0.23022617399692535
224,-0.21684794127941132
225,-0.21684794127941132
226,-0.24140454828739166
227,-0.24583837389945984
228,-0.23689334094524384
229,-0.23689334094524384
230,-0.22853146493434906
231,-0.23362311720848083
232,-0.2358684092760086
233,-0.2358684092760086
234,-0.2243809551000595
235,-0.21998260915279388
236,-0.20058371126651764
237,-0.20058371126651764
238,-0.21001504361629486
239,-0.23869425058364868
240,-0.24459098279476166
241,-0.24459098279476166
242,-0.23593024909496307
243,-0.23392005264759064
244,-0.23888401687145233
245,-0.23865137994289398
246,-0.23865137994289398
247,-0.24645261466503143
248,-0.23767755925655365
249,-0.22044648230075836
250,-0.22044648230075836
251,-0.2287258803844452
252,-0.25391972064971924
253,-0.24279499053955078
254,-0.24279499053955078
255,-0.2360699325799942
256,-0.22766117751598358
257,-0.22667352855205536
258,-0.22667352855205536
259,-0.20186030864715576
260,-0.1980070024728775
261,-0.2036106288433075
262,-0.2036106288433075
263,-0.1594524383544922
264,-0.13186198472976685
265,-0.1786707490682602
266,-0.1786707490682602
267,-0.1952129304409027
268,-0.22487492859363556
269,-0.2337716668844223
270,-0.2337716668844223
271,-0.2145061045885086
272,-0.2411302775144577
273,-0.25639012455940247
274,-0.25639012455940247
275,-0.24289238452911377
276,-0.21327175199985504
